"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","spend_share","spend_share_refresh","mean_spend","total_spend","mean_exposure","mean_exposure_refresh","effect_share","effect_share_refresh","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","mean_response","mean_spend_adstocked","mean_carryover","roi_mean","roi_total","cpa_mean","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"49","(Intercept)",31065.2184871837,3106521.84871837,0.618585714562584,31065.2184871837,0.581940945339896,3106521.84871837,0.618585714562584,31065.2184871837,0.581940945339896,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0323387660462728,NA,NA,0.199932699121418,NA,NA,0.199932699121418,1.05370436151577,0,418.09024539714,0.005045388638,81263.2971590817,1e-04,"1_328_1",1,328,1,328,3,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"50","competitors",-3149.43864528452,-316233.324033772,-0.0629699149859949,0,0,-316233.324033772,-0.0629699149859949,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0323387660462728,NA,NA,0.199932699121418,NA,NA,0.199932699121418,1.05370436151577,0,418.09024539714,0.005045388638,81263.2971590817,1e-04,"1_328_1",1,328,1,328,3,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"51","season",1486.62502070638,-2.24882346351318,-4.47796647455197e-07,-0.0227153885203349,-4.25524599955425e-07,-2.24882346351318,-4.47796647455197e-07,-0.0227153885203349,-4.25524599955425e-07,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0323387660462728,NA,NA,0.199932699121418,NA,NA,0.199932699121418,1.05370436151577,0,418.09024539714,0.005045388638,81263.2971590817,1e-04,"1_328_1",1,328,1,328,3,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"52","trend",2244.04755521445,336607.133282168,0.0670268468107237,3366.07133282168,0.0630562033327374,336607.133282168,0.0670268468107237,3366.07133282168,0.0630562033327374,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0323387660462728,NA,NA,0.199932699121418,NA,NA,0.199932699121418,1.05370436151577,0,418.09024539714,0.005045388638,81263.2971590817,1e-04,"1_328_1",1,328,1,328,3,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"53","tv",161.964001590496,7893.71090190754,0.00157183404353697,78.9371090190754,0.00147871922625977,7893.71090190754,0.00157183404353697,78.9371090190754,0.00147871922625977,TRUE,0.458538882371808,0.458538882371808,46446.328651486,4644632.8651486,NA,NA,0.00416536782243953,0.00416536782243953,1,0.0323387660462728,NA,NA,0.199932699121418,NA,NA,0.199932699121418,1.05370436151577,0,418.09024539714,0.005045388638,81263.2971590817,1e-04,"1_328_1",1,328,1,328,3,78.9371090190754,52085.4125141497,5639.08386266375,0.0016995338772928,0.0016995338772928,588.396626487322,588.396626487322,4,FALSE,0.013277257972778,0.00476704806588681,0,0.0605151866945884,0.0204580763767666
"54","paid_search",7355.29394429905,430274.688067947,0.0856783851323986,4302.74688067947,0.0806028320172261,430274.688067947,0.0856783851323986,4302.74688067947,0.0806028320172261,TRUE,0.297445999778094,0.297445999778094,30128.9055146277,3012890.55146277,NA,NA,0.227048135250979,0.227048135250979,1,0.0323387660462728,NA,NA,0.199932699121418,NA,NA,0.199932699121418,1.05370436151577,0,418.09024539714,0.005045388638,81263.2971590817,1e-04,"1_328_1",1,328,1,328,3,4302.74688067947,47201.6758116774,17072.7702970497,0.142811257401649,0.142811257401649,7.00224910972915,7.00224910972915,4,FALSE,0.133923584831066,0.0164877332129478,0,0.298121680466299,0.730634238087058
"55","social",0,0,0,0,0,0,0,0,0,TRUE,0.162751814066573,0.162751814066573,16485.459653195,1648545.9653195,NA,NA,0,0,1,0.0323387660462728,NA,NA,0.199932699121418,NA,NA,0.199932699121418,1.05370436151577,0,418.09024539714,0.005045388638,81263.2971590817,1e-04,"1_328_1",1,328,1,328,3,0,51955.4399263695,35469.9802731745,0,0,Inf,Inf,4,FALSE,0,0,0,0,NA
"56","display",15545.9253802038,1456912.95720302,0.290107582233399,14569.1295720302,0.272921725608481,1456912.95720302,0.290107582233399,14569.1295720302,0.272921725608481,TRUE,0.0812633037835251,0.0812633037835251,8231.32401621435,823132.401621435,NA,NA,0.768786496926582,0.768786496926582,1,0.0323387660462728,NA,NA,0.199932699121418,NA,NA,0.199932699121418,1.05370436151577,0,418.09024539714,0.005045388638,81263.2971590817,1e-04,"1_328_1",1,328,1,328,3,14569.1295720302,8928.9543914625,697.630375248147,1.76996186073242,1.76996186073242,0.564983925465036,0.564983925465036,4,FALSE,0.658697401025889,0.107624153991352,0,1.73529762260276,0.35428494075605
"57","(Intercept)",41969.9381390487,4196993.81390487,0.835725787172615,41969.9381390487,0.787098192893904,4196993.81390487,0.835725787172615,41969.9381390487,0.787098192893904,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0247901012343988,NA,NA,0.200711015416497,NA,NA,0.200711015416497,0.78299123986614,0,114.095731870506,0.001304155798,81263.2971590817,1e-04,"1_329_1",1,329,1,329,5,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"58","competitors",-3089.96780637737,-310261.891283735,-0.0617808543018835,0,0,-310261.891283735,-0.0617808543018835,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0247901012343988,NA,NA,0.200711015416497,NA,NA,0.200711015416497,0.78299123986614,0,114.095731870506,0.001304155798,81263.2971590817,1e-04,"1_329_1",1,329,1,329,5,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"59","season",1878.11216412681,-2.84102759133632,-5.6571920889719e-07,-0.028697248397337,-5.38184075462243e-07,-2.84102759133632,-5.6571920889719e-07,-0.028697248397337,-5.38184075462243e-07,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0247901012343988,NA,NA,0.200711015416497,NA,NA,0.200711015416497,0.78299123986614,0,114.095731870506,0.001304155798,81263.2971590817,1e-04,"1_329_1",1,329,1,329,5,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"60","trend",3029.08182900561,454362.274350841,0.0904748222728743,4543.62274350841,0.0852104484585778,454362.274350841,0.0904748222728743,4543.62274350841,0.0852104484585778,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0247901012343988,NA,NA,0.200711015416497,NA,NA,0.200711015416497,0.78299123986614,0,114.095731870506,0.001304155798,81263.2971590817,1e-04,"1_329_1",1,329,1,329,5,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"61","tv",596.935428414528,39798.8901370099,0.00792494825180672,397.988901370099,0.00746382670430439,39798.8901370099,0.00792494825180672,397.988901370099,0.00746382670430439,TRUE,0.458538882371808,0.458538882371808,46446.328651486,4644632.8651486,NA,NA,0.0584518429869365,0.0584518429869365,1,0.0247901012343988,NA,NA,0.200711015416497,NA,NA,0.200711015416497,0.78299123986614,0,114.095731870506,0.001304155798,81263.2971590817,1e-04,"1_329_1",1,329,1,329,5,397.988901370099,51167.85686384,4721.52821235399,0.00856879139697872,0.00856879139697872,116.702572588311,116.702572588311,4,FALSE,0.013277257972778,0.00476704806588681,0,0.0605151866945884,0.0643132690006778
"62","paid_search",8761.61102480207,498978.887570171,0.0993590989377971,4989.78887570171,0.0935777840313952,498978.887570171,0.0993590989377971,4989.78887570171,0.0935777840313952,TRUE,0.297445999778094,0.297445999778094,30128.9055146277,3012890.55146277,NA,NA,0.732840425691305,0.732840425691305,1,0.0247901012343988,NA,NA,0.200711015416497,NA,NA,0.200711015416497,0.78299123986614,0,114.095731870506,0.001304155798,81263.2971590817,1e-04,"1_329_1",1,329,1,329,5,4989.78887570171,43585.7013120788,13456.7957974511,0.165614674362437,0.165614674362437,6.0381122859413,6.0381122859413,4,FALSE,0.133923584831066,0.0164877332129478,0,0.298121680466299,0.716196230197806
"63","social",0,0,0,0,0,0,0,0,0,TRUE,0.162751814066573,0.162751814066573,16485.459653195,1648545.9653195,NA,NA,0,0,1,0.0247901012343988,NA,NA,0.200711015416497,NA,NA,0.200711015416497,0.78299123986614,0,114.095731870506,0.001304155798,81263.2971590817,1e-04,"1_329_1",1,329,1,329,5,0,75626.3322027267,59140.8725495317,0,0,Inf,Inf,4,FALSE,0,0,0,0,NA
"64","display",3422.42407850885,142105.631664611,0.0282967633859992,1421.05631664611,0.0266502860958939,142105.631664611,0.0282967633859992,1421.05631664611,0.0266502860958939,TRUE,0.0812633037835251,0.0812633037835251,8231.32401621435,823132.401621435,NA,NA,0.208707731321759,0.208707731321759,1,0.0247901012343988,NA,NA,0.200711015416497,NA,NA,0.200711015416497,0.78299123986614,0,114.095731870506,0.001304155798,81263.2971590817,1e-04,"1_329_1",1,329,1,329,5,1421.05631664611,8603.13303026079,371.809014046445,0.172640065419228,0.172640065419228,5.79239817577492,5.79239817577492,4,FALSE,0.658697401025889,0.107624153991352,0,1.73529762260276,0.0117977044727966
"65","(Intercept)",45642.2349739182,4564223.49739182,0.90885034487115,45642.2349739182,0.856757414426106,4564223.49739182,0.90885034487115,45642.2349739182,0.856757414426106,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0253958891982385,NA,NA,0.200648666169608,NA,NA,0.200648666169608,0.798159994006572,0,202.340469000642,0.002390175755,81263.2971590817,1e-04,"1_358_1",1,358,1,358,5,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"66","competitors",-3041.03207456924,-305348.28258179,-0.060802432678605,0,0,-305348.28258179,-0.060802432678605,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0253958891982385,NA,NA,0.200648666169608,NA,NA,0.200648666169608,0.798159994006572,0,202.340469000642,0.002390175755,81263.2971590817,1e-04,"1_358_1",1,358,1,358,5,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"67","season",1752.16910100363,-2.65051302883869,-5.2778302414903e-07,-0.0267728588771581,-5.02557452795566e-07,-2.65051302883869,-5.2778302414903e-07,-0.0267728588771581,-5.02557452795566e-07,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0253958891982385,NA,NA,0.200648666169608,NA,NA,0.200648666169608,0.798159994006572,0,202.340469000642,0.002390175755,81263.2971590817,1e-04,"1_358_1",1,358,1,358,5,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"68","trend",2742.0725427651,411310.881414765,0.0819022198708458,4113.10881414765,0.0772077983226739,411310.881414765,0.0819022198708458,4113.10881414765,0.0772077983226739,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0253958891982385,NA,NA,0.200648666169608,NA,NA,0.200648666169608,0.798159994006572,0,202.340469000642,0.002390175755,81263.2971590817,1e-04,"1_358_1",1,358,1,358,5,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"69","tv",420.851249255767,20636.3559366673,0.0041092113961206,206.363559366673,0.00387368212042622,20636.3559366673,0.0041092113961206,206.363559366673,0.00387368212042622,TRUE,0.458538882371808,0.458538882371808,46446.328651486,4644632.8651486,NA,NA,0.058660787764385,0.058660787764385,1,0.0253958891982385,NA,NA,0.200648666169608,NA,NA,0.200648666169608,0.798159994006572,0,202.340469000642,0.002390175755,81263.2971590817,1e-04,"1_358_1",1,358,1,358,5,206.363559366673,52809.0658898938,6362.73723840782,0.00444305428132199,0.00444305428132199,225.070399027954,225.070399027954,4,FALSE,0.013277257972778,0.00476704806588681,0,0.0605151866945884,0.025675660379705
"70","paid_search",2195.54518680228,141140.973127167,0.0281046758940218,1411.40973127167,0.0264937892009708,141140.973127167,0.0281046758940218,1411.40973127167,0.0264937892009708,TRUE,0.297445999778094,0.297445999778094,30128.9055146277,3012890.55146277,NA,NA,0.401206525749073,0.401206525749073,1,0.0253958891982385,NA,NA,0.200648666169608,NA,NA,0.200648666169608,0.798159994006572,0,202.340469000642,0.002390175755,81263.2971590817,1e-04,"1_358_1",1,358,1,358,5,1411.40973127167,47201.6758116774,17072.7702970497,0.0468457020646313,0.0468457020646313,21.346675488401,21.346675488401,4,FALSE,0.133923584831066,0.0164877332129478,0,0.298121680466299,0.313301834066208
"71","social",0,0,0,0,0,0,0,0,0,TRUE,0.162751814066573,0.162751814066573,16485.459653195,1648545.9653195,NA,NA,0,0,1,0.0253958891982385,NA,NA,0.200648666169608,NA,NA,0.200648666169608,0.798159994006572,0,202.340469000642,0.002390175755,81263.2971590817,1e-04,"1_358_1",1,358,1,358,5,0,51955.4399263695,35469.9802731745,0,0,Inf,Inf,4,FALSE,0,0,0,0,NA
"72","display",3779.57259692021,190013.990540577,0.037836508429491,1900.13990540577,0.0356678184872759,190013.990540577,0.037836508429491,1900.13990540577,0.0356678184872759,TRUE,0.0812633037835251,0.0812633037835251,8231.32401621435,823132.401621435,NA,NA,0.540132686486542,0.540132686486542,1,0.0253958891982385,NA,NA,0.200648666169608,NA,NA,0.200648666169608,0.798159994006572,0,202.340469000642,0.002390175755,81263.2971590817,1e-04,"1_358_1",1,358,1,358,5,1900.13990540577,8579.93875819047,348.614741976126,0.230842559673608,0.230842559673608,4.33195681686217,4.33195681686217,4,FALSE,0.658697401025889,0.107624153991352,0,1.73529762260276,0.0210907975879751
"73","(Intercept)",33042.5937471043,3304259.37471043,0.657960170873617,33042.5937471043,0.621804834879429,3304259.37471043,0.657960170873617,33042.5937471043,0.621804834879429,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00929281474514465,NA,NA,0.202299502166532,NA,NA,0.202299502166532,0.451545888814545,0,505.044199529562,0.006115523046,81263.2971590817,1e-04,"1_363_1",1,363,1,363,6,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"74","competitors",-2908.16059441682,-292006.733635981,-0.0581457986712118,0,0,-292006.733635981,-0.0581457986712118,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00929281474514465,NA,NA,0.202299502166532,NA,NA,0.202299502166532,0.451545888814545,0,505.044199529562,0.006115523046,81263.2971590817,1e-04,"1_363_1",1,363,1,363,6,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"75","season",1452.24219007596,-2.1968124215985,-4.37439956244023e-07,-0.0221900244605907,-4.17578129649622e-07,-2.1968124215985,-4.37439956244023e-07,-0.0221900244605907,-4.17578129649622e-07,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00929281474514465,NA,NA,0.202299502166532,NA,NA,0.202299502166532,0.451545888814545,0,505.044199529562,0.006115523046,81263.2971590817,1e-04,"1_363_1",1,363,1,363,6,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"76","trend",2043.22088364938,306483.132547406,0.0610284095141427,3064.83132547406,0.057674859027576,306483.132547406,0.0610284095141427,3064.83132547406,0.057674859027576,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00929281474514465,NA,NA,0.202299502166532,NA,NA,0.202299502166532,0.451545888814545,0,505.044199529562,0.006115523046,81263.2971590817,1e-04,"1_363_1",1,363,1,363,6,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"77","tv",5163.67699369965,506658.791572013,0.100888358713231,5066.58791572013,0.0953444782951568,506658.791572013,0.100888358713231,5066.58791572013,0.0953444782951568,TRUE,0.458538882371808,0.458538882371808,46446.328651486,4644632.8651486,NA,NA,0.297467437372276,0.297467437372276,1,0.00929281474514465,NA,NA,0.202299502166532,NA,NA,0.202299502166532,0.451545888814545,0,505.044199529562,0.006115523046,81263.2971590817,1e-04,"1_363_1",1,363,1,363,6,5066.58791572013,54485.2407143454,8038.91206285942,0.109084788030023,0.109084788030023,9.16718103467162,9.16718103467162,4,FALSE,0.013277257972778,0.00476704806588681,0,0.0605151866945884,0.745358668906724
"78","paid_search",11001.3685967601,975205.867878439,0.194187727627309,9752.05867878439,0.183516986678065,975205.867878439,0.194187727627309,9752.05867878439,0.183516986678065,TRUE,0.297445999778094,0.297445999778094,30128.9055146277,3012890.55146277,NA,NA,0.572558880362336,0.572558880362336,1,0.00929281474514465,NA,NA,0.202299502166532,NA,NA,0.202299502166532,0.451545888814545,0,505.044199529562,0.006115523046,81263.2971590817,1e-04,"1_363_1",1,363,1,363,6,9752.05867878439,62099.9711265121,31971.0656118844,0.323677827395679,0.323677827395679,3.08949181983217,3.08949181983217,4,FALSE,0.133923584831066,0.0164877332129478,0,0.298121680466299,0.932657085957861
"79","social",0,0,0,0,0,0,0,0,0,TRUE,0.162751814066573,0.162751814066573,16485.459653195,1648545.9653195,NA,NA,0,0,1,0.00929281474514465,NA,NA,0.202299502166532,NA,NA,0.202299502166532,0.451545888814545,0,505.044199529562,0.006115523046,81263.2971590817,1e-04,"1_363_1",1,363,1,363,6,0,22350.2602671259,5864.80061393089,0,0,Inf,Inf,4,FALSE,0,0,0,0,NA
"80","display",4221.87096043668,221376.529056298,0.0440815693828682,2213.76529056298,0.041659258697903,221376.529056298,0.0440815693828682,2213.76529056298,0.041659258697903,TRUE,0.0812633037835251,0.0812633037835251,8231.32401621435,823132.401621435,NA,NA,0.129973682265388,0.129973682265388,1,0.00929281474514465,NA,NA,0.202299502166532,NA,NA,0.202299502166532,0.451545888814545,0,505.044199529562,0.006115523046,81263.2971590817,1e-04,"1_363_1",1,363,1,363,6,2213.76529056298,11995.8731153263,3764.54909911193,0.268944010246982,0.268944010246982,3.71824603597477,3.71824603597477,4,FALSE,0.658697401025889,0.107624153991352,0,1.73529762260276,0.422072654449593
"81","(Intercept)",42810.8201843122,4281082.01843122,0.852469838757082,42810.8201843122,0.805641836813019,4281082.01843122,0.852469838757082,42810.8201843122,0.805641836813019,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0303623571641426,NA,NA,0.200136772192379,NA,NA,0.200136772192379,0.885162398968208,0,633.688327165258,0.007698734629,81263.2971590817,1e-04,"1_366_1",1,366,1,366,5,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"82","competitors",-2907.12490685266,-291902.740842991,-0.0581250911213236,0,0,-291902.740842991,-0.0581250911213236,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0303623571641426,NA,NA,0.200136772192379,NA,NA,0.200136772192379,0.885162398968208,0,633.688327165258,0.007698734629,81263.2971590817,1e-04,"1_366_1",1,366,1,366,5,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"83","season",1318.45173019004,-1.99442707142854,-3.97140002614683e-07,-0.0201457279942281,-3.79115402025231e-07,-1.99442707142854,-3.97140002614683e-07,-0.0201457279942281,-3.79115402025231e-07,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0303623571641426,NA,NA,0.200136772192379,NA,NA,0.200136772192379,0.885162398968208,0,633.688327165258,0.007698734629,81263.2971590817,1e-04,"1_366_1",1,366,1,366,5,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"84","trend",1801.8141323693,270272.119855395,0.0538178968405029,2702.72119855395,0.0508615640023265,270272.119855395,0.0538178968405029,2702.72119855395,0.0508615640023265,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0303623571641426,NA,NA,0.200136772192379,NA,NA,0.200136772192379,0.885162398968208,0,633.688327165258,0.007698734629,81263.2971590817,1e-04,"1_366_1",1,366,1,366,5,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"85","tv",80.9879371882272,3694.88183917994,0.000735742812707526,36.9488183917994,0.000695326877389472,3694.88183917994,0.000735742812707526,36.9488183917994,0.000695326877389472,TRUE,0.458538882371808,0.458538882371808,46446.328651486,4644632.8651486,NA,NA,0.00484558550031293,0.00484558550031293,1,0.0303623571641426,NA,NA,0.200136772192379,NA,NA,0.200136772192379,0.885162398968208,0,633.688327165258,0.007698734629,81263.2971590817,1e-04,"1_366_1",1,366,1,366,5,36.9488183917994,54126.0298353935,7679.70118390756,0.000795516448007077,0.000795516448007077,1257.04503345618,1257.04503345618,4,FALSE,0.013277257972778,0.00476704806588681,0,0.0605151866945884,0.0587396015470544
"86","paid_search",5389.96911379802,310173.722227963,0.0617632976513841,3101.73722227963,0.05837050685575,310173.722227963,0.0617632976513841,3101.73722227963,0.05837050685575,TRUE,0.297445999778094,0.297445999778094,30128.9055146277,3012890.55146277,NA,NA,0.406771679426556,0.406771679426556,1,0.0303623571641426,NA,NA,0.200136772192379,NA,NA,0.200136772192379,0.885162398968208,0,633.688327165258,0.007698734629,81263.2971590817,1e-04,"1_366_1",1,366,1,366,5,3101.73722227963,55423.4407472429,25294.5352326152,0.102948884776904,0.102948884776904,9.71355835633438,9.71355835633438,4,FALSE,0.133923584831066,0.0164877332129478,0,0.298121680466299,0.71315005324848
"87","social",0,0,0,0,0,0,0,0,0,TRUE,0.162751814066573,0.162751814066573,16485.459653195,1648545.9653195,NA,NA,0,0,1,0.0303623571641426,NA,NA,0.200136772192379,NA,NA,0.200136772192379,0.885162398968208,0,633.688327165258,0.007698734629,81263.2971590817,1e-04,"1_366_1",1,366,1,366,5,0,42273.1826970886,25787.7230438936,0,0,Inf,Inf,4,FALSE,0,0,0,0,NA
"88","display",5594.03672105163,448656.758232485,0.0893387121996497,4486.56758232485,0.0844311445669168,448656.758232485,0.0893387121996497,4486.56758232485,0.0844311445669168,TRUE,0.0812633037835251,0.0812633037835251,8231.32401621435,823132.401621435,NA,NA,0.588382735073131,0.588382735073131,1,0.0303623571641426,NA,NA,0.200136772192379,NA,NA,0.200136772192379,0.885162398968208,0,633.688327165258,0.007698734629,81263.2971590817,1e-04,"1_366_1",1,366,1,366,5,4486.56758232485,8540.36439059939,309.04037438504,0.545060256829528,0.545060256829528,1.83465953987682,1.83465953987681,4,FALSE,0.658697401025889,0.107624153991352,0,1.73529762260276,0.0418592351322578
"89","(Intercept)",43630.8979400391,4363089.79400391,0.868799625226554,43630.8979400391,0.819403916565941,4363089.79400391,0.868799625226554,43630.8979400391,0.819403916565941,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0111492197899444,NA,NA,0.202109877060846,NA,NA,0.202109877060846,0.469345507776297,0,466.473654012327,0.005640838849,81263.2971590817,1e-04,"1_369_1",1,369,1,369,5,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"90","competitors",-3015.02739351845,-302737.167505317,-0.060282494766032,0,0,-302737.167505317,-0.060282494766032,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0111492197899444,NA,NA,0.202109877060846,NA,NA,0.202109877060846,0.469345507776297,0,466.473654012327,0.005640838849,81263.2971590817,1e-04,"1_369_1",1,369,1,369,5,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
