"","ds","tv","paid_search","social","display","type","solID","cluster","top_sol"
"233",2020-08-16,43657.0078912417,51984.9186192262,22797.6518360126,21712.7408589527,"adstockedMedia","1_273_1",3,FALSE
"234",2020-08-23,27527.0672104102,55011.486801969,13105.1834044655,22316.0484523817,"adstockedMedia","1_273_1",3,FALSE
"235",2020-08-30,83875.3198081703,67744.0972311928,31707.0646405103,19755.1998084898,"adstockedMedia","1_273_1",3,FALSE
"236",2020-09-06,80701.9887129303,67059.0701851552,13767.2416770895,14070.2833931517,"adstockedMedia","1_273_1",3,FALSE
"237",2020-09-13,37162.6331629449,68814.6610247834,18980.5102755286,9761.68247921798,"adstockedMedia","1_273_1",3,FALSE
"238",2020-09-20,77707.0729081868,61120.2496878026,15676.5003946594,14258.3627543752,"adstockedMedia","1_273_1",3,FALSE
"239",2020-09-27,64798.8142713527,76734.1834136805,11622.3784393686,16635.7436912705,"adstockedMedia","1_273_1",3,FALSE
"240",2020-10-04,54892.1222665418,64555.1426349915,20136.0428048491,13894.9966402186,"adstockedMedia","1_273_1",3,FALSE
"241",2020-10-11,32198.5014707104,62428.0131457805,26559.8423294201,18940.5863954335,"adstockedMedia","1_273_1",3,FALSE
"242",2020-10-18,58461.1923260761,48511.1738913922,35032.7894598644,24885.1018345104,"adstockedMedia","1_273_1",3,FALSE
"243",2020-10-25,32912.8854557122,69043.8806398525,23297.5392289011,22385.2672916656,"adstockedMedia","1_273_1",3,FALSE
"244",2020-11-01,37564.3716853907,62961.7033678592,32518.1767958191,16545.6749886941,"adstockedMedia","1_273_1",3,FALSE
"245",2020-11-08,58547.8778246282,46792.0824223205,21092.4502119655,18387.2095696606,"adstockedMedia","1_273_1",3,FALSE
"246",2020-11-15,57601.313830075,37783.1249189302,22200.2364895806,21954.5016496091,"adstockedMedia","1_273_1",3,FALSE
"247",2020-11-22,38110.2463720379,69284.3264360212,14418.8869844367,22711.1921586212,"adstockedMedia","1_273_1",3,FALSE
"248",2020-11-29,34626.3438552376,63638.2644912749,28992.9088557516,17378.9065281174,"adstockedMedia","1_273_1",3,FALSE
"249",2020-12-06,55091.32752102,77807.3164362329,29285.9428636478,16027.2060807368,"adstockedMedia","1_273_1",3,FALSE
"250",2020-12-13,84603.7263876898,89868.2112683055,14266.5023534097,14947.6554354697,"adstockedMedia","1_273_1",3,FALSE
"251",2020-12-20,52600.2894655923,77806.5313150243,19532.9139833271,21961.4609414639,"adstockedMedia","1_273_1",3,FALSE
"252",2020-12-27,39106.4820388978,76518.8724344638,20069.0548237719,16633.9604150164,"adstockedMedia","1_273_1",3,FALSE
"253",2021-01-03,41982.3127978239,55692.7934516727,27712.8904065166,19975.1256390674,"adstockedMedia","1_273_1",3,FALSE
"254",2021-01-10,58070.461516639,47697.0113101209,28786.4089995653,14742.7412699509,"adstockedMedia","1_273_1",3,FALSE
"255",2021-01-17,29898.6416224831,66240.8268517441,22770.099116851,11476.331089965,"adstockedMedia","1_273_1",3,FALSE
"256",2021-01-24,72359.4729421103,66032.8513524498,18673.8066983306,9501.16642596922,"adstockedMedia","1_273_1",3,FALSE
"257",2021-01-31,37350.7398071693,74309.0666861173,16298.9534401025,19124.5859747725,"adstockedMedia","1_273_1",3,FALSE
"258",2021-02-07,57926.8693735413,89572.2056394327,26109.6080251615,16090.3323806079,"adstockedMedia","1_273_1",3,FALSE
"259",2021-02-14,62864.367592237,79936.7033479844,34240.7266989328,22339.7834834174,"adstockedMedia","1_273_1",3,FALSE
"260",2021-02-21,66459.6387114848,73475.4249548299,35167.1588056566,24299.1063388904,"adstockedMedia","1_273_1",3,FALSE
"261",2021-02-28,72746.9324952646,73453.5849023483,24090.451990179,25662.0885241825,"adstockedMedia","1_273_1",3,FALSE
"262",2021-03-07,38186.1272889115,77134.1111145085,13325.0287029093,18747.6830495417,"adstockedMedia","1_273_1",3,FALSE
"263",2021-03-14,44325.834126948,64272.7151446773,29222.236504448,12908.3540557829,"adstockedMedia","1_273_1",3,FALSE
"264",2021-03-21,83317.7018604977,85101.2593342274,14523.4843896829,9583.96948742939,"adstockedMedia","1_273_1",3,FALSE
"265",2021-03-28,62357.2028823552,83295.0633356885,11696.566413457,10955.6251449583,"adstockedMedia","1_273_1",3,FALSE
"266",2021-04-04,37361.1652474212,79834.6330567875,24082.1040782832,12542.9499794532,"adstockedMedia","1_273_1",3,FALSE
"267",2021-04-11,77695.9875100693,79233.2209431361,19360.7202102957,18465.8560990291,"adstockedMedia","1_273_1",3,FALSE
"268",2021-04-18,43824.9952724975,91268.0221321138,14821.036227487,15398.9043216521,"adstockedMedia","1_273_1",3,FALSE
"269",2021-04-25,82001.8330697992,76586.3812471246,18751.656912866,17171.9424195598,"adstockedMedia","1_273_1",3,FALSE
"270",2021-05-02,85365.7749107841,64300.5817970168,31492.4367539572,21290.4346963348,"adstockedMedia","1_273_1",3,FALSE
"271",2021-05-09,40837.1682736617,49549.9616159183,21997.2594409569,21945.4676578233,"adstockedMedia","1_273_1",3,FALSE
"272",2021-05-16,73176.9627955612,50561.6739357557,10832.9755253582,16686.8391450142,"adstockedMedia","1_273_1",3,FALSE
"273",2021-05-23,58050.0692710966,68576.2996779347,30637.0190914332,24061.1955108348,"adstockedMedia","1_273_1",3,FALSE
"274",2021-05-30,36753.1489828146,52485.6037106602,36867.1248844887,15201.2099598961,"adstockedMedia","1_273_1",3,FALSE
"275",2021-06-06,78563.613996271,67731.3828172698,26988.8869084083,13022.2496693361,"adstockedMedia","1_273_1",3,FALSE
"276",2021-06-13,51853.4966529843,86496.1821672959,23703.9077122849,17384.1916295038,"adstockedMedia","1_273_1",3,FALSE
"277",2021-06-20,46846.1226473709,66379.4000755292,26158.6970158975,11758.8514194643,"adstockedMedia","1_273_1",3,FALSE
"278",2021-06-27,51174.0701607368,51421.3688057192,34545.1016375417,8796.49877146479,"adstockedMedia","1_273_1",3,FALSE
"279",2021-07-04,56333.5578044046,40941.8375360262,18428.9989358737,14726.2145680608,"adstockedMedia","1_273_1",3,FALSE
"280",2021-07-11,50428.1609300569,66060.4633314077,29503.7804239732,17493.3739636782,"adstockedMedia","1_273_1",3,FALSE
"281",2021-07-18,55419.7379459743,70151.5638224117,18598.746087441,14790.0303673432,"adstockedMedia","1_273_1",3,FALSE
"282",2021-07-25,31212.0648912836,67992.7784272469,24327.6936672831,22065.1611672812,"adstockedMedia","1_273_1",3,FALSE
"283",2021-08-01,35870.032848982,62583.6762269563,32433.2133870848,22840.0646813361,"adstockedMedia","1_273_1",3,FALSE
"284",2021-08-08,84278.9538543591,56166.3854432352,16852.4997029484,22917.0921319206,"adstockedMedia","1_273_1",3,FALSE
"285",2021-08-15,52194.6915177121,65365.1145557278,31838.5647656131,17276.1916977774,"adstockedMedia","1_273_1",3,FALSE
"286",2021-08-22,38000.0570665482,79257.992264269,24644.1259155103,17722.857570928,"adstockedMedia","1_273_1",3,FALSE
"287",2021-08-29,54930.5571674591,58189.5396851715,33848.2431281756,24544.5347215878,"adstockedMedia","1_273_1",3,FALSE
"288",2021-09-05,29267.2367750758,81054.2651477647,20133.9498232159,28371.5814043629,"adstockedMedia","1_273_1",3,FALSE
"289",2021-09-12,44709.3245851481,62029.1661977751,12398.4563029457,23419.963082931,"adstockedMedia","1_273_1",3,FALSE
"290",2021-09-19,28410.0248099985,48094.9681571186,9483.49930717118,24137.3058379704,"adstockedMedia","1_273_1",3,FALSE
"291",2021-09-26,76246.8180821362,71315.9360669029,31994.6652834974,19352.9867449135,"adstockedMedia","1_273_1",3,FALSE
"292",2021-10-03,75209.5682318716,70831.1659974307,25536.0244349015,23451.7474346047,"adstockedMedia","1_273_1",3,FALSE
"293",2021-10-10,50068.9398617713,75841.1676444118,32864.5552623883,20503.3857535454,"adstockedMedia","1_273_1",3,FALSE
"294",2021-10-17,50612.2734812601,61548.2672843162,24068.4206505233,26192.6248405182,"adstockedMedia","1_273_1",3,FALSE
"295",2021-10-24,47452.3665091439,73232.026457243,23576.5226643443,26840.4355323792,"adstockedMedia","1_273_1",3,FALSE
"296",2021-10-31,32423.6831973551,70539.9519028979,15795.5204001791,23041.3184478995,"adstockedMedia","1_273_1",3,FALSE
"297",2021-11-07,70231.6446758319,88016.2740938528,28141.7668247846,21640.6465627329,"adstockedMedia","1_273_1",3,FALSE
"298",2021-11-14,66593.1948122372,95446.6260316607,20045.025810108,18301.9552131677,"adstockedMedia","1_273_1",3,FALSE
"299",2021-11-21,38599.5150994243,85369.7988273891,14424.5952253984,12713.5920318751,"adstockedMedia","1_273_1",3,FALSE
"300",2021-11-28,27675.2098442018,60714.4784194929,9621.66693097999,14935.949007038,"adstockedMedia","1_273_1",3,FALSE
"301",2020-01-05,4409.63783177103,1941.5471552158,0,372.792373269069,"decompMedia","1_273_1",3,FALSE
"302",2020-01-12,4396.73989845704,2340.9746699064,0,661.483325981784,"decompMedia","1_273_1",3,FALSE
"303",2020-01-19,4415.5565855898,2169.99148549692,0,1136.6595765245,"decompMedia","1_273_1",3,FALSE
"304",2020-01-26,4391.58178980158,2333.08239282647,0,1456.32695071312,"decompMedia","1_273_1",3,FALSE
"305",2020-02-02,4334.30390336735,2772.15339637922,0,1239.18205637226,"decompMedia","1_273_1",3,FALSE
"306",2020-02-09,4379.75140717247,2960.15869711242,0,1519.64729291398,"decompMedia","1_273_1",3,FALSE
"307",2020-02-16,4419.26272475264,2824.74544630707,0,1515.35122483248,"decompMedia","1_273_1",3,FALSE
"308",2020-02-23,4396.64295696074,2595.87700340992,0,1310.11790241138,"decompMedia","1_273_1",3,FALSE
"309",2020-03-01,4358.68680229887,2551.76963778132,0,1544.73027831032,"decompMedia","1_273_1",3,FALSE
"310",2020-03-08,4351.15723049511,2516.73161056166,0,1392.8560105483,"decompMedia","1_273_1",3,FALSE
"311",2020-03-15,4392.06411450013,2335.02675365855,0,1211.84534832669,"decompMedia","1_273_1",3,FALSE
"312",2020-03-22,4404.11735320415,2823.64117219847,0,1461.61158863313,"decompMedia","1_273_1",3,FALSE
"313",2020-03-29,4375.25912071211,2790.61139544787,0,1315.76157290622,"decompMedia","1_273_1",3,FALSE
"314",2020-04-05,4291.11149353323,2524.48084866893,0,1263.88518189207,"decompMedia","1_273_1",3,FALSE
"315",2020-04-12,4378.6415385859,2427.82067749549,0,1362.21532906515,"decompMedia","1_273_1",3,FALSE
"316",2020-04-19,4413.81186756975,2829.74698948197,0,1310.15613402688,"decompMedia","1_273_1",3,FALSE
"317",2020-04-26,4402.18254191918,2685.11000250084,0,1153.00944202362,"decompMedia","1_273_1",3,FALSE
"318",2020-05-03,4377.0647075009,2796.40821172279,0,1141.51342707312,"decompMedia","1_273_1",3,FALSE
"319",2020-05-10,4394.61003503892,2958.8976864432,0,1199.26099228287,"decompMedia","1_273_1",3,FALSE
"320",2020-05-17,4417.13183196329,3065.80346339125,0,1366.51328306463,"decompMedia","1_273_1",3,FALSE
"321",2020-05-24,4396.4112654975,2915.47623238023,0,1531.099260215,"decompMedia","1_273_1",3,FALSE
"322",2020-05-31,4340.21207992943,2795.48008007509,0,1632.08807235677,"decompMedia","1_273_1",3,FALSE
"323",2020-06-07,4391.50968695371,2562.41625133395,0,1652.76189158522,"decompMedia","1_273_1",3,FALSE
"324",2020-06-14,4419.59877928142,2503.23593043157,0,1431.21045223449,"decompMedia","1_273_1",3,FALSE
"325",2020-06-21,4378.49752851704,2662.01259470606,0,1498.66738085826,"decompMedia","1_273_1",3,FALSE
"326",2020-06-28,4412.92698187184,2916.98902991312,0,1545.45206590238,"decompMedia","1_273_1",3,FALSE
"327",2020-07-05,4374.29053633637,2778.38471155264,0,1268.02156147182,"decompMedia","1_273_1",3,FALSE
"328",2020-07-12,4336.05168340748,2926.71989007703,0,1537.92437527171,"decompMedia","1_273_1",3,FALSE
"329",2020-07-19,4269.36727313516,2950.71540905614,0,1488.85338433588,"decompMedia","1_273_1",3,FALSE
"330",2020-07-26,4338.19086110823,2974.86385920842,0,1356.69788344364,"decompMedia","1_273_1",3,FALSE
"331",2020-08-02,4366.43414750747,3050.76837376783,0,1544.31039918623,"decompMedia","1_273_1",3,FALSE
"332",2020-08-09,4325.97878263398,2690.08513961706,0,1380.40248504599,"decompMedia","1_273_1",3,FALSE
"333",2020-08-16,4356.50049914394,2498.50494482678,0,1530.36242067245,"decompMedia","1_273_1",3,FALSE
"334",2020-08-23,4258.37839514598,2552.61183853307,0,1546.52333025696,"decompMedia","1_273_1",3,FALSE
"335",2020-08-30,4418.03629785671,2747.25780848376,0,1472.39367824922,"decompMedia","1_273_1",3,FALSE
"336",2020-09-06,4415.85537296271,2737.94523731016,0,1239.51354013369,"decompMedia","1_273_1",3,FALSE
"337",2020-09-13,4329.47870238593,2761.58178753648,0,965.295075948233,"decompMedia","1_273_1",3,FALSE
"338",2020-09-20,4413.58738250434,2652.02661322704,0,1249.2019829262,"decompMedia","1_273_1",3,FALSE
"339",2020-09-27,4400.6521924903,2859.57369475858,0,1358.70016233977,"decompMedia","1_273_1",3,FALSE
"340",2020-10-04,4385.2493394954,2702.88894027383,0,1230.3352689301,"decompMedia","1_273_1",3,FALSE
"341",2020-10-11,4299.36146111352,2671.78694160437,0,1445.47553501915,"decompMedia","1_273_1",3,FALSE
"342",2020-10-18,4391.55994284032,2431.84951062502,0,1607.74791521014,"decompMedia","1_273_1",3,FALSE
"343",2020-10-25,4304.39103845664,2764.61296588487,0,1548.33053572067,"decompMedia","1_273_1",3,FALSE
"344",2020-11-01,4331.49107954273,2679.70903925778,0,1354.95304056901,"decompMedia","1_273_1",3,FALSE
"345",2020-11-08,4391.70121732597,2396.88250542447,0,1426.14058527837,"decompMedia","1_273_1",3,FALSE
"346",2020-11-15,4390.12944068079,2187.99153418083,0,1536.92797452369,"decompMedia","1_273_1",3,FALSE
"347",2020-11-22,4334.14138525856,2767.77924413213,0,1556.71425031969,"decompMedia","1_273_1",3,FALSE
"348",2020-11-29,4315.42252621271,2689.63658189615,0,1388.53941326656,"decompMedia","1_273_1",3,FALSE
"349",2020-12-06,4385.62884116739,2871.86532594805,0,1332.80684684604,"decompMedia","1_273_1",3,FALSE
"350",2020-12-13,4418.50771921555,2996.45977008317,0,1283.34704099339,"decompMedia","1_273_1",3,FALSE
"351",2020-12-20,4380.62090262239,2871.8564126363,0,1537.11517709968,"decompMedia","1_273_1",3,FALSE
"352",2020-12-27,4338.74269782961,2857.08106155151,0,1358.6262542949,"decompMedia","1_273_1",3,FALSE
"353",2021-01-03,4350.52168001981,2564.32226545785,0,1479.36251566604,"decompMedia","1_273_1",3,FALSE
"354",2021-01-10,4390.91654207217,2415.46103294892,0,1273.41467330128,"decompMedia","1_273_1",3,FALSE
"355",2021-01-17,4281.1388327025,2726.66757680178,0,1087.54052525372,"decompMedia","1_273_1",3,FALSE
"356",2021-01-24,4408.93535113599,2723.77392107185,0,944.987012796495,"decompMedia","1_273_1",3,FALSE
"357",2021-01-31,4330.42764414058,2830.97125127292,0,1451.71233316463,"decompMedia","1_273_1",3,FALSE
"358",2021-02-07,4390.67734083832,2993.67018108899,0,1335.55679336308,"decompMedia","1_273_1",3,FALSE
"359",2021-02-14,4398.12157925611,2895.62332027165,0,1547.14408496798,"decompMedia","1_273_1",3,FALSE
"360",2021-02-21,4402.67726212927,2820.86461026945,0,1594.77734706394,"decompMedia","1_273_1",3,FALSE
"361",2021-02-28,4409.30171720079,2820.5978899179,0,1624.13213525866,"decompMedia","1_273_1",3,FALSE
"362",2021-03-07,4334.50236519406,2864.18000505598,0,1438.83527101145,"decompMedia","1_273_1",3,FALSE
"363",2021-03-14,4358.73152602824,2698.83118704056,0,1175.8659428859,"decompMedia","1_273_1",3,FALSE
"364",2021-03-21,4417.66831691011,2949.98951242342,0,951.493850947644,"decompMedia","1_273_1",3,FALSE
"365",2021-03-28,4397.42514149851,2931.47688121667,0,1052.4302021788,"decompMedia","1_273_1",3,FALSE
"366",2021-04-04,4330.4798910011,2894.50317715146,0,1154.41844566839,"decompMedia","1_273_1",3,FALSE
"367",2021-04-11,4413.57857401087,2887.8654171806,0,1428.94258620799,"decompMedia","1_273_1",3,FALSE
"368",2021-04-18,4357.0688672546,3009.48762771283,0,1304.593762888,"decompMedia","1_273_1",3,FALSE
"369",2021-04-25,4416.77465714796,2857.86356623637,0,1380.41849385147,"decompMedia","1_273_1",3,FALSE
"370",2021-05-02,4418.98999504772,2699.23251820896,0,1518.59673088514,"decompMedia","1_273_1",3,FALSE
"371",2021-05-09,4346.07851949967,2452.32503259833,0,1536.68481475877,"decompMedia","1_273_1",3,FALSE
"372",2021-05-16,4409.70258637212,2471.81423366192,0,1360.81301164897,"decompMedia","1_273_1",3,FALSE
"373",2021-05-23,4390.88266281354,2758.41645268209,0,1589.35295122167,"decompMedia","1_273_1",3,FALSE
"374",2021-05-30,4327.37125250198,2507.69941572541,0,1295.3896919424,"decompMedia","1_273_1",3,FALSE
"375",2021-06-06,4414.25847073598,2747.0860185988,0,1182.40604847413,"decompMedia","1_273_1",3,FALSE
"376",2021-06-13,4379.00085673298,2963.93730342837,0,1388.74493081295,"decompMedia","1_273_1",3,FALSE
"377",2021-06-20,4366.4301290306,2728.58945285892,0,1105.89789728703,"decompMedia","1_273_1",3,FALSE
"378",2021-06-27,4377.47513041833,2488.03577561465,0,887.606076317369,"decompMedia","1_273_1",3,FALSE
"379",2021-07-04,4387.91942538708,2266.63011937914,0,1272.60569135244,"decompMedia","1_273_1",3,FALSE
"380",2021-07-11,4375.74040201363,2724.15873909288,0,1392.97011934785,"decompMedia","1_273_1",3,FALSE
"381",2021-07-18,4386.24699702416,2779.08715209632,0,1275.72290860073,"decompMedia","1_273_1",3,FALSE
"382",2021-07-25,4291.94844005604,2750.60988939493,0,1539.89293260295,"decompMedia","1_273_1",3,FALSE
"383",2021-08-01,4322.62236716505,2674.10598037278,0,1559.97298081017,"decompMedia","1_273_1",3,FALSE
"384",2021-08-08,4418.29880721447,2572.36540948523,0,1561.90577892207,"decompMedia","1_273_1",3,FALSE
"385",2021-08-15,4379.74825650049,2714.40771807455,0,1384.52688879745,"decompMedia","1_273_1",3,FALSE
"386",2021-08-22,4333.61400569203,2888.14009812432,0,1401.72484447185,"decompMedia","1_273_1",3,FALSE
"387",2021-08-29,4385.32283094051,2605.85910149363,0,1600.27623668622,"decompMedia","1_273_1",3,FALSE
"388",2021-09-05,4275.51715587373,2907.7680125029,0,1674.85586151588,"decompMedia","1_273_1",3,FALSE
"389",2021-09-12,4359.97321774824,2665.81321956268,0,1574.25530489631,"decompMedia","1_273_1",3,FALSE
"390",2021-09-19,4267.39402685403,2423.50964563707,0,1591.0984673405,"decompMedia","1_273_1",3,FALSE
"391",2021-09-26,4412.39897495199,2793.99886641,0,1459.32516726619,"decompMedia","1_273_1",3,FALSE
"392",2021-10-03,4411.51910557391,2787.82772572702,0,1575.02051822383,"decompMedia","1_273_1",3,FALSE
"393",2021-10-10,4374.8817584724,2849.17661066418,0,1495.61041365781,"decompMedia","1_273_1",3,FALSE
"394",2021-10-17,4376.17455882288,2658.54914204212,0,1634.81713870869,"decompMedia","1_273_1",3,FALSE
"395",2021-10-24,4368.13026126641,2817.88645876939,0,1647.34374379693,"decompMedia","1_273_1",3,FALSE
"396",2021-10-31,4300.97627573931,2784.09517373953,0,1564.99958723171,"decompMedia","1_273_1",3,FALSE
"397",2021-11-07,4406.8314985309,2978.80265440347,0,1528.38085453561,"decompMedia","1_273_1",3,FALSE
"398",2021-11-14,4402.83457183551,3046.83554242955,0,1423.08246130256,"decompMedia","1_273_1",3,FALSE
"399",2021-11-21,4336.43803737123,2952.69791236947,0,1164.52354144874,"decompMedia","1_273_1",3,FALSE
"400",2021-11-28,4259.93994553459,2645.79265008923,0,1282.78447797062,"decompMedia","1_273_1",3,FALSE
"401",2020-01-05,73107.0612231269,29350.7256638259,5567.50028161332,3774.56770674326,"adstockedMedia","1_413_1",4,TRUE
"402",2020-01-12,62723.0362310031,36728.646455837,21517.9098043653,4680.71604919123,"adstockedMedia","1_413_1",4,TRUE
"403",2020-01-19,81150.8955074677,23610.0199129213,35017.7887477636,9222.96004648467,"adstockedMedia","1_413_1",4,TRUE
"404",2020-01-26,59551.0791993048,30296.3852388237,38658.8434594263,13468.0535553071,"adstockedMedia","1_413_1",4,TRUE
"405",2020-02-02,39000.362148188,54371.2566727625,52582.3882997254,4848.24536757013,"adstockedMedia","1_413_1",4,TRUE
"406",2020-02-09,52779.1324919823,63796.1175961311,42520.8953009253,14099.9319156391,"adstockedMedia","1_413_1",4,TRUE
"407",2020-02-16,86508.1347955061,45131.6823035329,57665.2430783904,10891.3958418197,"adstockedMedia","1_413_1",4,TRUE
